122,8.574022,111.333967,5.919204
123,-4.728326,79.304159,14.806686
124,8.583405,12.318133,10.504828
125,8.733333,156.035106,13.721761
126,8.733333,67.516773,5.201789
127,-5.936536,121.573181,3.896723
128,4.778407,148.250810,18.252154
129,-4.415686,20.962648,16.872277
130,8.518009,25.577676,20.558522
131,-0.000000,109.908021,2.373556
132,8.733333,97.045882,4.009005
133,-4.367008,178.095136,2.180096
134,-8.374673,159.792056,10.774804
135,-5.202830,146.868217,4.251397
136,-4.381404,10.266377,19.709615
137,8.623524,14.577060,2.179972
138,4.666667,17.705492,0.971643
139,-0.000000,159.670173,12.260493
140,-4.334498,188.601628,16.994891
141,8.687297,136.743114,6.862681
142,4.682613,26.416591,3.937615
143,-0.000000,144.544908,7.457025
144,-0.000000,22.070696,4.623204
145,-0.000000,23.498570,11.223355
146,-4.415498,128.143585,19.940015
147,-4.395341,65.762843,13.836327
148,-4.403253,130.762405,2.233746
149,-4.553093,149.826293,8.598805
150,-4.395367,116.637146,1.201566
151,4.733943,148.006466,11.028224
152,-4.345084,46.965383,9.497866
153,8.733333,146.991508,21.946328
154,8.733333,194.119705,17.855257
155,-0.000000,173.386058,10.684337
156,4.666667,17.246906,19.677851
157,-0.000000,73.287323,3.026025
158,8.586767,73.839761,8.580108
159,4.792802,137.005695,20.401837
160,-4.571989,119.588327,20.184864
161,8.631714,157.872789,15.698628
162,4.807981,73.530584,13.603422
163,-4.396620,41.205572,7.552334
164,-0.000000,17.333309,20.592601
165,-4.348669,154.386783,2.745029
166,-4.701290,41.134904,16.072878
167,8.733333,77.654326,14.222504
168,8.733333,110.355706,18.329344
169,0.173845,45.790650,8.762209
170,-4.396260,128.388124,16.496089
171,-4.390138,96.896074,18.374851
172,4.003961,30.369105,7.094129
173,8.733333,156.386393,12.149756
174,-8.701188,20.121264,21.540841
175,-6.864556,58.813267,12.084788
176,0.000000,47.474604,7.269319
177,4.733317,106.174451,13.628374
178,8.542115,18.299746,7.934005
179,4.729755,81.063084,16.643210
180,4.675248,20.969249,9.105816
181,4.669977,22.456792,10.831592
182,1.986337,156.885578,15.284351
183,8.691939,58.314064,21.400145
184,-4.353895,120.706688,7.210609
185,5.277444,192.884533,18.431670
186,-4.349960,86.496999,16.259589
187,-0.000000,138.950439,20.991838
188,-0.000000,151.619855,0.702298
189,5.730626,86.528465,7.851118
190,0.000000,131.099608,14.578384
191,8.733333,21.951010,6.193034
192,8.591082,186.751970,5.068427
193,1.695453,37.492161,15.644828
194,4.695949,53.235768,13.740604
195,4.679552,159.566052,12.993390
196,2.783609,97.520755,14.529635
197,4.666667,153.791653,1.046203
198,4.666667,79.201349,7.673266
199,8.521755,54.587759,9.929493
200,6.868928,7.446927,5.299910
201,4.722442,134.658983,15.730990
202,-0.000000,85.912892,18.836010
203,8.733333,90.347847,6.193169
204,4.678944,121.971434,16.083118
205,4.702901,11.880659,3.030784
206,8.733333,63.162288,18.407901
207,8.733333,154.544426,3.049238
208,4.666667,139.286598,12.940606
209,4.683193,25.066436,8.055450
210,4.671172,26.030290,17.748710
211,-4.989433,18.470468,11.083177
212,-1.451516,1.564059,10.771075
213,4.668113,84.621877,19.295072
214,-5.589682,131.114635,7.769120
215,8.405817,144.584505,9.887758
216,-4.357390,106.241859,21.197666
217,-5.928690,21.763588,0.930552
218,-4.494477,126.353275,21.405083
219,-4.384155,25.299973,4.162551
220,0.273550,26.860661,14.676647
221,3.112274,19.718819,12.901672
222,8.733333,28.405450,14.852473
223,4.706183,33.650260,7.942485
224,-4.350893,39.249784,13.646125
225,8.733333,63.495955,17.845319
226,8.635014,63.285800,0.423665
227,-0.000000,43.512662,1.845217
228,-4.705842,50.208369,21.445637
229,-5.413170,178.584481,14.329690
230,-0.000000,140.644645,5.087232
231,4.666667,111.147589,8.876805
232,-4.451342,36.886734,2.684451
233,4.667236,42.406169,5.905654
234,6.763737,15.469362,5.672616
235,-4.378790,182.760082,7.296635
236,-4.854388,141.343044,3.349148
237,2.018216,111.557793,7.656169
238,3.621090,62.685798,2.676486
239,0.750487,33.240713,19.451367
240,-0.000000,124.499452,2.074125
241,-4.333333,197.586947,20.460894
242,-4.417692,34.086405,8.778439
243,8.688686,51.558450,1.042832
244,-4.353005,79.359864,7.532217
245,8.733333,14.798954,16.191255
246,8.386298,136.819213,17.483007
247,4.666667,80.477667,11.987930
248,-0.000000,196.567040,15.096916
249,-4.393473,80.436797,19.659919
250,4.669010,124.134389,1.205419
251,8.733333,30.873961,6.680550
252,4.666667,76.269041,1.016214
253,4.666667,32.226794,4.300489
254,-8.503467,151.622486,15.843648
255,-0.000000,174.222224,15.878572
256,4.183137,70.155349,19.311580
257,4.994528,137.107142,12.813525
258,4.791327,58.829727,1.555055
259,4.782299,106.125861,20.300381
260,8.733333,166.484677,17.608186
261,-4.371884,119.498038,6.290831
262,8.508623,67.062266,11.960591
263,8.604062,59.845005,21.665077
264,7.164759,90.518508,15.744917
265,-4.339690,84.529131,18.457331
266,-4.417573,71.921264,9.531732
267,-0.000000,111.663840,10.353744
268,5.011920,148.509073,12.335695
269,0.000000,84.866957,5.920014
270,4.231177,85.871158,16.478406
271,-4.333333,24.974552,11.085531
272,4.743951,4.886803,14.229813
273,4.666667,58.037053,6.770403
274,8.621426,63.504117,3.051942
275,7.034624,130.738027,10.462605
276,8.733333,191.387185,7.974104
277,8.733333,187.146175,17.338495
278,4.666999,91.577267,17.166508
279,3.399418,48.095679,14.707269
280,-4.359966,152.779589,2.937085
281,-4.405758,151.865477,0.474230
282,8.695623,148.129613,12.316496
283,4.691620,148.737668,6.618018
284,3.969994,21.184083,20.667014
285,8.733333,136.312086,21.579880
286,0.230548,92.652116,6.305649
287,4.677275,42.432641,17.618046
288,8.733333,19.703748,19.714450
289,8.733333,164.714895,13.145585
290,4.666667,35.001947,19.448368
291,-4.349674,32.713982,20.762094
292,-4.395353,133.197443,12.081478
293,8.703615,178.877875,16.024510
294,-4.356016,103.311642,12.688683
295,-0.000000,140.540461,0.568864
296,-4.359882,30.718075,9.823682
297,8.733333,190.691414,14.218643
298,6.865588,108.176816,11.466465
299,4.666667,135.946780,8.190879
300,4.666667,7.312604,20.616963
301,-4.333333,161.840770,18.249722
302,5.086800,149.723774,18.679881
303,-4.333333,24.037404,8.195753
304,-4.417562,105.009033,13.050061
305,-0.000000,65.166726,19.196156
306,0.000000,109.289888,20.537035
307,8.733333,79.776150,14.706214
306,0.011120,86.007119,20.735443
309,7.621250,36.147552,14.384713
310,-8.678363,51.077348,1.585134
311,4.758520,4.107155,8.947992
312,4.666667,184.735123,14.672494
313,8.633963,130.739978,20.541965
314,4.733045,186.522714,17.840901
315,8.717500,32.702474,10.660062
316,-0.000000,184.219451,16.648483
317,0.101200,89.007119,22.735443
318,8.539050,115.478839,21.379292
319,0.000000,88.007119,21.735443
320,-8.694902,51.522747,19.011246
321,-8.679873,150.389279,8.555443
322,0.000000,45.733896,10.004320
323,8.438787,12.837417,5.427118
324,8.733333,153.465902,17.257308
325,-8.644608,134.240437,19.422427
326,4.271582,143.042503,20.101657
327,4.666667,128.412166,12.282268
328,3.777818,83.809659,13.175098
329,4.752172,78.152416,3.275288
330,4.698827,163.228021,19.793697
